topicid;dnbid;rel
16;1058250434;1
16;1105178048;2
16;1050066855;2
16;1065232950;1
16;1051095883;0
16;1053725140;2
16;1080825290;1
16;1119861594;1
16;1122198604;2
16;1064680755;1
16;1065232837;0
16;1071373935;1
16;1068167289;1
16;1094077127;0
16;1125716290;2
16;1076120148;2
16;1050771613;1
16;993761844;0
16;1042076294;0
16;1065923341;2
16;1066287996;0
16;1097527891;1
16;1118855787;2
16;1068055979;2
16;1107010748;1
16;1077487460;2
16;0111003105X;1
13;1110753969;0
13;1072832453;1
13;1063760615;1
13;1074586204;0
13;1100389865;0
13;1056040726;0
13;1103958992;1
13;1046839888;0
13;1075320216;0
13;980877555;0
13;1054332452;0
13;1054997810;0
13;0107822997X;1
13;0101071869X;2
13;1077363427;0
13;1049688716;0
13;1097381897;0
13;0109813530X;0
13;989237575;1
13;1138929840;1
13;1077363435;0
13;987901362;0
13;1103667572;2
13;1057874019;0
13;1076274854;1
13;1050042352;0
13;1139891499;0
13;1072246155;2
13;0111001323X;2
13;988961261;0
13;1130206505;0
13;1047318288;0
13;0106672282X;2
13;1060835568;0
13;1097561674;0
13;1137119039;0
13;1136869824;0
13;988389436;0
13;1135147183;2
13;1111059489;0
13;1137389494;0
13;1130343766;0
13;1124190236;0
13;1078902658;0
13;1058472232;0
13;982152779;0
13;1067706399;1
13;1053469314;0
13;1067702571;0
13;0107465868X;0
13;1140640739;0
13;1139120166;0
13;1045199729;0
13;1066710953;0
13;1074479165;2
13;0107448312X;0
13;1047708183;0
13;0104912992X;0
13;1053121903;0
13;0105404581X;1
13;1067545972;0
13;1069289892;0
13;0110988432X;0
13;983191506;0
13;1065983638;0
13;1066987041;0
13;1069729671;0
13;1074479181;0
13;1109903200;0
13;1065912366;0
13;1115330675;0
13;987084216;0
13;1052097502;0
13;1071771272;0
13;1051119367;0
13;1131170717;0
13;1054810141;0
13;1045823910;0
13;1065900910;1
13;1074528646;0
13;1046704338;0
13;1066511349;0
13;1136879951;0
13;0114064114X;0
13;1071771191;2
13;1079662073;2
13;987758187;1
13;1060643898;2
13;1065720009;2
13;1082035181;1
13;1138568007;0
13;1140640976;1
13;1141031507;2
13;1141031515;2
11;1062706684;2
11;1117849023;0
11;1038231191;2
11;1114746967;0
11;1045790230;2
11;0100913289X;2
11;1047840057;2
11;1067617590;0
11;1044062479;2
11;0104478671X;2
11;0107224926X;0
11;1063244129;0
11;1046460382;1
11;0111238667X;2
11;0104672195X;0
11;1081323388;1
11;1097386872;1
11;1043641661;0
11;0102028949X;1
11;1115738860;1
11;1068238275;0
11;1037079310;1
11;1004797567;2
11;1081016779;0
11;1136785167;0
11;1048094472;1
11;1008039934;0
11;1060506017;2
11;1110753845;1
11;1117675742;2
11;1045521035;2
11;1048000346;0
11;1059913623;2
11;1065762151;0
11;1072785609;0
11;986982245;2
11;1020673273;0
11;1028157088;2
11;1050992083;0
11;1052951058;0
11;1071372831;0
11;1076437850;2
11;1077369247;2
11;975211854;0
11;979972981;0
11;982416040;0
11;982966326;0
11;986964735;2
11;987127217;0
11;987716115;0
11;098860289X;1
11;989101363;0
11;989929205;0
11;992074991;0
11;992143721;0
11;992302951;1
11;994073798;0
11;994478046;0
11;998588830;0
11;999135120;0
11;999341391;0
11;999465198;1
11;1000247392;0
11;1000247694;0
11;0100071828X;0
11;1001892038;0
11;1002061008;1
11;1002197198;1
11;1003056784;2
11;1003712371;2
11;1007145722;0
11;1007654872;0
11;1008784648;1
11;1009136666;2
11;0100913759X;1
11;1011628023;1
11;0101168375X;2
11;1011683768;1
11;1011683792;2
11;1012252477;0
11;1013326377;1
11;1014554489;0
11;1014788889;0
11;1016472722;0
11;1017010269;0
11;1017265305;0
11;1017420238;2
11;1018326332;0
11;1019412062;0
11;1019447583;1
11;1019652977;0
11;1020933674;0
11;1021080454;0
11;1021097578;1
11;1021413607;0
11;1022284428;0
11;1022943766;0
11;1023103427;1
11;1023284731;0
11;0102360146X;0
11;1024646246;0
11;1024830608;0
11;1026020697;0
11;1026744717;0
11;1026892252;0
11;1027395996;0
11;1027396968;0
11;1028823576;0
11;1028985800;0
11;0103148972X;0
11;1033809632;0
11;1035336146;0
11;1037027523;0
11;1045168300;0
11;1046768921;0
11;1046983849;0
11;1047222272;0
11;1047283964;0
11;1048329933;0
11;1048560953;0
11;1048724441;0
11;1049988000;1
11;0105098188X;2
11;1051242533;0
11;1053601077;1
11;1055819274;1
11;1056039094;0
11;1057005940;0
11;1057006793;0
11;1058058517;0
11;1059167557;0
11;1060589060;1
11;1060589079;1
11;1060589095;2
11;1060645459;0
11;1061027104;0
11;1062539419;0
11;1064337848;0
11;1064815898;0
11;1065883579;0
11;1065937164;1
11;1067368418;0
11;1067615598;0
11;1067615687;0
11;1067706852;0
11;1067709177;0
11;1067728678;1
11;1067729992;0
11;1068442352;0
11;0106877293X;0
11;1069092347;0
11;1069199664;0
11;1069337498;0
11;1071626612;0
11;1072832003;1
11;1074287967;0
11;1074660420;2
11;1076014712;0
11;1076585523;0
11;1076790879;0
11;1077109628;0
11;1077514212;0
11;1077929277;0
11;1078034397;0
11;1078036020;0
11;0107807867X;0
11;0107807965X;0
11;1078245339;1
11;1078325235;0
11;1078326479;0
11;1078326800;0
11;1078367779;0
11;1078614113;0
11;1078789061;0
11;0107933209X;0
11;0107949216X;0
11;1079679332;0
11;1079773002;0
11;1080811818;0
11;0108129759X;1
11;1081734841;0
11;1081780290;0
11;1081835141;0
11;1081835524;0
11;0108208834X;0
11;1082248460;0
11;1084015846;0
11;1092208003;0
11;1093423641;0
11;1093863870;0
11;1095498991;0
11;1097383075;0
11;1097485250;1
11;1097560716;0
11;1098441354;0
11;1098567773;0
11;1099105218;0
11;1099105439;0
11;1099311721;0
11;1099316340;0
11;0109931724X;0
11;1102383376;0
11;1102384801;0
11;1102384992;0
11;1102386618;0
11;1103515187;0
11;1103825046;0
11;0110556181X;2
11;1106398505;0
11;1107203961;0
11;1107586828;0
11;1108802974;0
11;1108803997;0
11;1109079206;0
11;1109079303;0
11;1110012772;0
11;1110153651;2
11;1110324006;0
11;1110978472;0
11;1111885915;1
11;0111190622X;0
11;0111214577X;0
11;1112145842;0
11;1112146377;0
11;1112146490;0
11;1115739077;0
11;1115739158;0
11;1116378116;0
11;1117711773;0
11;1119318858;1
11;1119351510;0
11;1119355036;0
11;1119356059;0
11;1119815436;1
11;1120610753;2
11;1121129870;0
11;1121222412;0
11;1121813585;0
11;1121931669;0
11;1122216769;0
11;1123659621;0
11;1126267740;0
11;0112626802X;1
11;1126969958;0
11;0112765229X;0
11;1127876740;0
11;0112891896X;0
11;1129702731;0
11;1129802698;0
11;1129886050;1
11;1131642759;0
11;1132170478;0
11;1133208525;0
11;1133514804;0
11;1133581811;0
11;1135421404;0
11;0113562058X;0
11;1135620857;0
11;1135849277;0
11;1136622683;0
11;1136828001;0
11;1137228954;2
11;1137947918;0
11;1138372188;0
11;1139264281;1
11;1139544691;0
11;1139977490;0
11;1011642751;0
11;1028157029;0
11;1029434425;0
11;1033100447;0
11;1036428850;0
11;1036612015;0
11;1037174593;0
11;1038189411;0
11;1038370256;0
11;1041552297;0
11;0104330312X;0
11;1043637125;0
11;1043860053;0
11;1044262427;0
11;1044649534;0
11;1044794038;1
11;1045227153;1
11;0104578849X;0
11;1048194892;0
11;1050155882;0
11;1050655982;0
11;1050656024;0
11;1052359779;0
11;1053171994;0
11;1054392862;0
11;1054535655;0
11;1054680930;0
11;1057978035;0
11;1061156753;0
11;1061208354;0
11;1061212343;0
11;1063962048;0
11;0104504072X;1
11;997985291;0
11;1044700912;0
11;1016445563;0
11;1097584003;0
10;1047099470;1
10;0105778110X;2
10;986636045;0
10;988731177;1
10;1054045496;1
10;1064748309;1
10;1075148626;1
10;1099086817;2
10;1074068076;0
10;1077300263;1
10;1052540236;2
10;0104694018X;2
10;1045075906;1
10;1069005754;2
10;1052959296;2
10;1075456932;1
10;1122738331;1
10;1047579227;1
10;1106405021;2
10;1067055266;1
10;1047762455;2
10;1058434616;2
10;1116605120;2
10;1118850335;1
10;1046990586;1
10;1051284988;1
10;1051935423;1
10;1058253336;1
10;0106000691X;1
10;1081627484;1
10;1044891920;2
10;1047581159;0
10;1049132181;2
10;1049377702;2
10;1067924639;1
10;1068167408;0
10;0106882574X;1
10;1074658574;2
10;1097432610;2
10;986964093;0
10;1046175874;2
10;1049392906;0
10;1049561430;1
10;1050067088;1
10;1051735858;1
10;1057004944;0
10;1060945452;1
10;1062839838;0
10;1063759706;2
10;1064943403;1
10;0106620201X;0
10;1067748423;0
10;1073690113;2
10;1074196279;2
10;1075320852;0
10;1075609380;1
10;1077307632;1
10;0107900663X;1
10;1079384456;0
10;1080106901;1
10;1080700935;1
10;1100561080;0
10;1110034849;0
10;1112736239;1
10;0111499605X;1
10;1117803902;2
10;1121302246;1
10;1131366255;0
10;990849902;1
10;099895277X;2
10;1021759481;0
10;1029342598;0
10;1045436054;2
10;1046704419;0
10;1047300664;0
10;1048014681;0
10;1051674328;1
10;1052060668;0
10;1052529852;0
10;1052585906;1
10;1052781659;1
10;1054164045;1
10;1059855194;1
10;1060642808;1
10;1064389139;0
10;1065911750;1
10;1066815623;2
10;1067396470;1
10;1067396500;1
10;1067619046;0
10;1068208791;0
10;1071672827;1
10;1074584597;0
10;1074585119;1
10;0107710927X;0
10;1079005935;0
10;1080879587;1
10;1082969842;1
10;0109675634X;0
10;0109813060X;0
10;1102054305;0
10;1102818437;1
10;1102933236;0
10;1103656309;1
10;1104170477;0
10;1111635250;0
10;1113184221;1
10;0111638177X;1
10;1117908380;1
10;1121580890;2
10;1125078014;0
10;1131187776;0
9;1113014849;2
9;1073250512;2
9;1050200861;1
9;1105182479;0
9;1071770136;0
9;1052062814;2
9;1139710540;0
9;1132147638;2
9;990404277;1
9;1030482217;2
9;0106284128X;0
9;995371385;1
9;0101871846X;1
9;995368864;2
9;999296639;0
9;0107803074X;1
9;1012152227;2
9;986756415;2
9;996365990;0
9;1031222197;1
9;988817829;2
9;986702315;1
9;991468295;2
9;1051321204;2
9;1067429700;2
9;1110012594;0
9;986702099;2
9;995395152;2
9;1012496562;1
9;1078642567;0
9;1098336291;2
9;0100894078X;0
9;1077314671;2
9;989260577;2
9;995047626;0
9;098747510X;2
9;0100178443X;0
9;1011124068;0
9;998930245;2
9;1014995167;1
9;1020539496;1
9;1020721162;1
9;1021996440;1
9;1023924293;0
9;1079911731;0
9;1130338150;0
9;989643808;1
9;1028541538;1
9;989298760;0
9;1122197365;0
9;1124503919;2
9;1045732508;0
9;1018211918;2
9;1063909317;1
9;986756407;0
9;990429156;2
9;1017771626;2
9;1079488073;1
9;1131352815;2
9;993952763;0
9;999027042;0
9;098811450X;2
9;995335729;1
9;0103342692X;1
9;1033489514;2
9;099172772X;0
9;1025790235;0
9;999295888;0
9;1004158963;0
9;1076051103;0
9;1081836113;1
9;992497264;0
9;1007904151;1
9;986614157;0
9;995553092;1
9;998419656;2
9;1000270629;0
9;1010479733;1
9;1062936647;0
9;1072417197;0
9;1090804164;2
9;1015972659;1
9;1034545426;1
9;1064845096;0
9;0102182805X;0
9;986888176;1
9;987356119;0
9;1000098184;0
9;1002352762;1
9;1002861640;2
9;1012254011;1
9;1022654144;0
9;1031887709;1
9;1077196202;0
9;0104363696X;0
9;1053655134;0
9;989297446;0
9;992497337;1
9;1029357196;0
9;988406713;2
9;995244618;1
9;1016010230;2
9;1022739298;0
9;1032922753;0
9;1083260928;1
9;988466902;0
9;1034890093;0
9;1020760656;0
9;1116099306;0
9;1100889698;0
9;1006884750;0
9;099019597X;1
9;1072075121;0
9;1097427390;0
9;990088502;2
9;1105178137;0
9;1015952461;0
9;991839641;0
9;1070499196;0
9;1068168951;0
9;988553562;0
9;988968428;0
9;099922025X;0
9;1001628705;0
9;1031794107;0
9;1033325473;0
9;1037416821;1
9;1054697086;0
9;1063066085;1
9;1063066123;1
9;1080044906;2
9;1061059510;0
9;1058251619;1
9;988040751;0
9;991094921;0
9;991648978;1
9;992992087;2
9;997488883;0
9;1017131457;0
9;1029521336;0
9;1029521379;0
9;1059910314;0
9;1100170901;0
9;1046237381;0
9;1052072070;0
5;098693013X;2
5;971361819;2
5;990439372;2
5;1012962350;1
5;989014282;2
5;991500288;2
5;988823381;2
5;992615119;2
5;1017857326;2
5;1021413208;2
5;1001973550;0
5;1010991205;0
5;1047529858;2
5;991113209;2
5;1132258693;0
5;984439048;2
5;988593351;0
5;1044948612;0
5;1047000342;0
5;1048420353;0
5;996690123;2
5;994202687;2
5;989642348;1
5;997890762;0
5;991656342;0
5;098873446X;0
5;988645734;0
5;1035086891;0
5;992087023;1
5;099215037X;0
5;992326729;0
5;1009853252;0
5;988571773;1
5;098908082X;0
5;1001011082;0
5;1080299130;0
5;0101593580X;0
5;988745399;0
5;1017770409;0
5;988811812;0
5;994713045;0
5;1051396832;1
5;988697505;1
5;990947203;2
5;1011811723;0
5;1016847548;1
5;989178749;0
5;986459410;0
5;099531649X;0
5;998409715;0
5;1120945615;0
5;988790467;0
5;995769710;0
5;1084797127;0
5;1008999466;0
5;1021398004;0
5;998062669;0
5;1022817868;0
5;1079289739;0
5;994137621;0
5;996088709;0
5;1000358267;0
5;1025690427;0
5;1130718239;0
5;1074586689;0
5;1051336384;0
5;1011057581;0
5;1103242717;0
5;0107650387X;0
5;1058653873;0
5;1120726603;0
5;1110196784;0
5;986979880;2
5;980505259;0
5;1139175718;0
5;986700746;0
5;098692251X;0
5;991041038;0
5;990122182;0
5;988716836;0
5;992810485;0
5;1078852774;0
5;991665155;0
5;1003271987;0
5;1004024169;0
5;1123435200;0
5;1123435235;0
5;0112343526X;0
5;1123435278;0
5;1123435286;0
5;1123435294;0
5;1123435510;0
5;0112343557X;0
5;1123435707;0
5;0112343574X;0
5;1123435812;0
5;1123436460;0
5;1123436479;0
5;1123436495;0
5;1123436533;0
5;1123436568;0
5;1123436576;0
5;1123436657;0
5;1123480508;0
5;1123480516;0
5;1123480621;0
5;0112348063X;0
5;1123482144;0
5;1033921076;2
5;988964155;0
5;1035472538;0
5;1080256814;0
5;987166549;0
5;1025271653;2
5;1024254372;0
5;1025687566;1
5;994033370;0
5;988966085;0
5;992393760;0
5;988362619;1
5;971606617;0
5;986847003;0
5;988441578;0
5;989122425;0
5;989621138;0
5;989697231;0
5;990651932;1
5;1000498670;0
5;1079004904;0
5;0112886312X;0
5;988961709;0
5;987443178;0
5;987918826;0
5;1001974344;0
5;1012310159;0
5;1072078783;0
5;1108566901;1
5;981979262;0
5;986858943;0
5;987070444;0
5;988210304;0
5;098838325X;0
5;988626896;0
5;988692120;0
5;988759098;0
5;989014614;0
5;989139603;0
5;990300447;0
5;990322831;0
5;099150335X;0
5;099188373X;0
5;993676804;0
5;994327897;0
5;994710739;0
5;1000003280;0
5;1001081102;0
5;1003667090;0
5;1006612793;0
5;1010477137;0
5;1021845876;0
5;1022402919;0
5;1024082660;0
5;1046174169;0
5;1050067029;0
5;1060522845;0
5;1065721587;0
5;1068548657;0
5;1072108739;0
5;1072181835;0
5;1082436402;0
5;1097460770;0
5;1099109175;0
5;1099791456;0
5;1110362099;0
5;0113126620X;0
5;1133094961;0
5;1134963076;0
5;1034378899;1
5;1041895070;0
5;1053831153;0
5;1054742952;0
5;969630832;0
5;985392509;0
5;985854448;0
5;986555614;0
5;986827266;0
5;987024248;0
5;987026275;2
5;098710229X;0
5;987736914;0
5;098819306X;0
5;988273837;0
5;988457687;0
5;988578522;0
5;988732114;0
5;098873267X;0
5;988865769;0
5;989014053;0
5;098970954X;0
5;990016382;0
5;990016404;0
5;990404838;0
5;990733270;0
5;099109235X;0
5;991475186;0
5;991623878;0
5;991683641;0
5;991719948;2
5;991728807;1
5;099173940X;0
5;991819667;0
5;991877160;0
5;099203907X;0
5;992492033;0
5;993168388;2
5;993168426;2
5;993258573;0
5;993295533;0
5;993295843;0
5;993929001;0
5;994176864;0
5;995018855;0
5;997290102;0
5;999024876;0
5;1001284437;0
5;1001284577;0
5;1002142512;0
5;1002142539;0
5;1002413346;0
5;1003095380;0
5;1004448589;0
5;1005499861;0
5;1006181695;0
5;1007689102;0
5;1008191183;0
5;0100897076X;0
5;1009765469;0
5;1009890999;0
5;1011464950;0
5;0101435109X;0
5;1016446276;0
5;1016446845;0
5;1018041184;1
5;1019949171;0
5;1021047546;0
5;1021235660;0
5;1021581348;0
5;1021766763;0
5;1021951811;0
5;1022174428;0
5;1023574675;0
5;1023574683;0
5;1027696503;0
5;1030439354;0
5;1046716808;0
5;1049130316;0
5;1049241495;0
5;1049787277;0
5;1052222692;0
5;1065719973;0
5;0106678423X;0
5;1075209498;0
5;1076921485;0
5;1078997829;0
5;1079659064;0
5;1079675493;0
5;1079924957;0
5;1084797399;0
5;1097447405;0
5;1097487806;0
5;0110518367X;0
5;1107011698;1
5;0111468886X;0
5;1115861034;0
5;1117149447;0
5;1117804186;0
5;1118636694;0
5;1122393091;2
5;1125243228;0
5;1135287597;0
5;1140642855;0
5;1046285092;0
5;1050182936;0
5;1002839815;0
5;998311472;0
5;986605549;1
3;1049525264;2
3;0112611720X;2
3;1066042268;1
3;1069736120;1
3;1074658574;2
3;1117658473;2
3;1125023422;2
3;988668084;1
3;989180255;2
3;1008170216;1
3;1009114905;0
3;1046716875;1
3;1049191285;1
3;1053120877;1
3;1058659685;1
3;1060439123;1
3;1063693047;1
3;1063840805;2
3;1066288186;1
3;1074658566;0
3;1074660919;0
3;1076273785;2
3;1078670242;1
3;1097491439;1
3;1103958496;2
3;1107053528;0
3;1115197789;1
3;1125898720;0
3;1129801969;0
3;1045842729;0
3;0105865134X;0
3;988819074;0
3;1078322899;0
3;992750075;0
3;1021276731;0
3;1034886320;0
3;999463977;0
3;1009003380;0
3;1010166166;0
3;1010823701;0
3;1021437174;0
3;1057001805;0
3;1069135968;0
3;1013581199;0
3;1033300217;0
3;1000131106;0
3;1008742775;0
3;1013581229;0
3;1045315117;0
3;1104069245;0
3;987146610;0
3;1006925090;0
3;991055632;0
3;1015973485;0
3;1078237743;0
3;1081310944;0
3;0101024485X;0
3;1044183381;0
3;098675000X;0
3;1006973753;0
3;1011329670;0
3;1020110961;0
3;1009495550;0
3;1031729003;0
3;988990520;0
3;1009762532;0
3;1024544591;0
3;1066784256;0
3;991401719;1
3;1012074404;0
3;1015935184;0
3;1114169145;0
3;1044316039;0
3;1023054736;0
3;1139120581;0
3;1007437472;0
3;1009920243;0
3;1020802707;0
3;1019447214;0
3;1042426090;0
3;1016473575;0
3;1060645602;0
3;1026740665;0
3;0103051206X;0
3;1069392561;0
3;1016185146;0
3;1100304169;0
3;1125530669;2
3;1076041248;0
3;1055026835;0
3;1064279791;0
3;1045304735;0
3;1007847123;0
3;1076091075;0
3;0110195678X;0
3;1064036465;0
3;1025130723;0
3;1010009664;0
3;1065900708;1
3;1053207670;1
3;1065910029;1
3;1072173034;2
3;1078455899;1
3;988834650;1
3;988945673;0
3;989628019;0
3;990413306;0
3;990664627;0
3;992146801;0
3;993743366;0
3;993892485;0
3;099703114X;0
3;997985291;0
3;999341588;0
3;0100550024X;0
3;0101004883X;0
3;1010243977;0
3;1011882361;0
3;1012314731;0
3;1016125623;0
3;1017418950;0
3;1019532831;0
3;1021194484;0
3;1026542502;0
3;1026744717;0
3;1042300046;0
3;1045830526;0
3;1046768670;1
3;1046983318;1
3;1047441624;0
3;1048723836;2
3;1053706219;1
3;1058947486;2
3;1058948431;2
3;1065720998;0
3;1065721536;0
3;1065873719;0
3;1066574197;0
3;1067367675;1
3;1072170477;0
3;1072410184;0
3;1074659015;0
3;1074697839;2
3;1079160701;0
3;1097427447;0
3;1097492117;0
3;1102532347;0
3;1103825127;0
3;1120520843;1
3;1126752665;1
3;1129261786;0
3;1136034838;0
3;1137069252;0
3;0104945930X;0
3;1060795167;0
3;1101837411;0
3;0103113641X;0
3;986493031;0
3;1008207039;0
3;1036616428;0
3;1071599526;0
3;1015988008;0
3;1029572259;0
3;1007275677;0
3;1067969942;0
3;1048196011;0
3;1070399744;0
3;1079806059;0
3;1071614053;0
3;1018087915;0
3;1072514788;0
3;1020109629;0
3;1046033905;0
3;1129469069;0
3;1132267307;0
3;1013866754;0
3;1013866800;0
3;1013962311;0
3;1014138426;0
3;1015136230;0
3;0101513629X;0
3;1016687788;0
3;1018088377;0
3;1018779531;0
3;1019042966;0
3;1020290048;0
3;1020632615;0
3;1021747092;0
3;1022588494;0
3;1031294562;0
3;1051704138;0
3;1053796323;0
3;1013438671;0
3;1057891363;0
3;1072092042;0
3;1082140163;0
3;1057891479;0
3;1075927609;0
3;1022143395;0
3;1078292795;0
3;0106396198X;0
3;1020160381;0
3;1021824119;0
3;1034839772;0
3;1100367691;0
3;1050043456;0
3;1007026383;0
3;1012310159;0
3;1014558123;0
3;1017259003;0
3;1021549665;0
3;1025361113;0
3;0106678423X;0
3;1068943432;0
3;1107585031;0
3;1033128007;0
3;1034220667;0
3;1041236514;0
3;0105402006X;0
3;1013726596;0
3;1014557313;0
3;1017418985;0
3;1017864241;0
3;1073542637;0
3;1079228470;0
3;1122036043;0
3;1043777555;0
3;1072776472;0
3;1029061548;0
3;1014557615;0
3;1013726375;0
3;1015934943;0
3;1017657025;0
3;1023495139;0
3;1024097234;0
3;1059938375;0
3;1059938618;0
3;1068684836;0
3;1136308229;0
3;1032798874;0
3;0101031162X;0
3;1013581393;0
3;1023447460;0
3;1102570931;0
3;1103242695;0
3;1053018320;0
3;1036325318;0
3;0101246167X;0
3;1013581407;0
3;1031395857;0
3;1078294054;0
3;1091077843;0
3;1103523708;0
3;1043777628;0
3;1012590062;0
3;1022817868;0
3;1025271653;0
3;1080841229;0
3;1091077266;0
3;1072640376;0
3;1010199269;0
3;1068949457;0
3;1117149021;0
3;1013581415;0
3;1031891951;0
3;1076283276;0
3;1102906166;0
3;1063911206;0
3;1074111265;0
3;1075884810;0
3;1100371591;0
3;1023574527;0
3;1076281060;0
3;1077658761;0
3;1034680102;0
3;1022141643;0
3;1102580333;0
3;1011605791;0
3;1033489298;0
3;0113562058X;0
3;1082138525;0
3;1078366845;0
3;0111407747X;0
3;1069224669;0
3;1135582602;0
3;1115198475;0
3;1064037631;0
6;1071627147;2
6;1063692377;2
6;1045075906;2
6;1138234648;2
6;1083255428;1
6;1079841261;0
6;0104502418X;1
6;1063762197;2
6;1078729212;2
6;1045730580;1
6;1052993486;1
6;1077307896;1
6;1097387100;1
6;1131366255;0
6;0107446799X;2
6;1070075051;0
6;1048690385;1
6;1051734711;0
6;1077301103;0
6;1082193542;0
6;1097387798;1
6;1120325390;1
6;1055949704;0
6;1059401320;0
6;1139120514;2
6;986348732;0
6;987279327;2
6;988141779;0
6;991205758;2
6;1009070657;0
6;1046341960;0
6;1046478230;0
6;1047625172;2
6;1050772903;0
6;1051936500;2
6;1056906871;1
6;1060484366;0
6;1060484404;0
6;1068167297;1
6;1068167432;1
6;1068316810;1
6;1069443948;0
6;1075054133;2
6;1094898392;0
6;1098132742;0
6;1110334141;0
6;1117477274;0
6;1120036143;0
6;1126293911;0
6;1131353684;0
6;098589010X;0
6;986121428;0
6;986510599;2
6;098651117X;2
6;986586609;0
6;986696528;0
6;986803642;1
6;986806757;0
6;986855839;0
6;986947318;0
6;987278800;1
6;987404598;2
6;987901273;0
6;988938871;2
6;990562727;0
6;990622878;2
6;990985717;0
6;991375769;0
6;991444450;1
6;992472105;2
6;993053742;0
6;995737606;0
6;1000499529;0
6;1000907783;0
6;1001893301;0
6;1001930290;0
6;0100205964X;0
6;1006361294;0
6;1006571108;0
6;1006989617;1
6;0100888958X;0
6;0100898227X;0
6;1010658913;0
6;1011366878;0
6;1011524279;0
6;1017822115;0
6;1018779558;0
6;1021094544;0
6;1022145088;0
6;1023524007;0
6;1028142986;0
6;1028260350;0
6;1028361017;0
6;1037897714;0
6;1045148741;0
6;1046325965;0
6;1046339532;0
6;1049392892;1
6;1049737474;0
6;1049739337;0
6;0105039142X;0
6;1051326648;0
6;1051936640;0
6;1053555334;0
6;1056808217;0
6;1060637936;0
6;1062536967;0
6;1064070094;1
6;1064070116;1
6;1065179928;0
6;1065392737;0
6;1065719914;0
6;1066198470;0
6;1068167300;0
6;1068258632;0
6;1068468866;0
6;1068471220;0
6;1068471433;0
6;1069903930;0
6;1070069000;0
6;1071492926;0
6;1071947095;0
6;1072076764;0
6;1072766752;0
6;1072785110;0
6;1073248062;0
6;1074068076;0
6;1074584651;0
6;1075317010;0
6;1075376351;0
6;1077007183;0
6;1077300786;0
6;1077306164;0
6;1078891486;0
6;1079531874;0
6;0107990915X;0
6;1081432144;0
6;1082142247;0
6;1085151379;0
6;1095766236;0
6;1097400093;0
6;1097446352;0
6;1097567117;0
6;1097587444;0
6;0109758836X;0
6;1099934575;0
6;1103135279;0
6;1103457047;2
6;0110395685X;1
6;1104260905;0
6;1104381664;0
6;1104763826;0
6;1104932792;0
6;1105175448;0
6;1110033745;0
6;1110313411;0
6;1112326669;0
6;0111439629X;0
6;1116605120;0
6;1117807533;0
6;1119242525;0
6;1119741327;0
6;1119802806;0
6;1119918685;0
6;1123998469;2
6;1125967021;0
6;1133363083;0
6;1133363288;0
6;1133363512;0
6;1135118876;0
6;1136661050;0
6;0113864630X;0
6;1138922226;1
6;1140043501;0
6;1037406990;0
6;1038376971;0
6;1043985344;0
6;1044035269;0
6;0104712114X;0
6;0104823892X;0
6;1055066128;0
6;1058251740;2
6;1081987855;2
6;1074470931;2
6;1081988126;2
6;1074658914;1
6;1097449742;2
6;1076868770;1
6;0104527867X;1
6;1077822235;1
6;1029131678;0
6;1065885954;2
6;987936808;0
6;992408598;2
6;1060522802;0
6;1074468066;0
6;1066988323;1
6;1072076616;0
6;1071772279;1
6;1055042601;1
6;1046998749;0
6;1110148372;1
6;1064839754;2
6;1014528895;2
6;1121247105;2
6;1071789325;1
6;1079925368;1
6;0105603985X;0
6;990192539;1
6;1126829692;0
6;0104852258X;1
6;1018521372;2
6;1097561453;0
6;993166539;2
6;988423502;2
6;1076374506;0
6;1065983786;0
6;1046471732;0
6;098848272X;0
6;1127187597;2
6;1114396672;0
6;1081551550;1
6;1008210218;1
6;988603071;2
6;1067545867;1
6;1057779334;1
6;991505700;2
6;0111017165X;0
6;1045929336;1
6;1105188507;1
6;1051936748;0
6;1045023868;1
6;1073971767;0
6;1139745395;1
6;1000360474;0
6;987048694;0
6;1046765779;0
6;1080866531;1
6;1121007511;0
6;1129566013;2
6;1089005695;1
6;1074659570;0
6;990566315;0
6;1134952023;2
6;1046836390;0
6;1104170477;0
6;1076954383;0
6;1137200510;0
6;1079663304;0
6;1070858498;1
6;1076270921;0
6;1126390658;0
6;1003336590;0
6;1000878910;0
6;1110374720;0
6;991848969;0
6;991054334;0
6;1125951273;0
6;1067924272;0
6;1077265395;0
6;1082347124;0
6;1101584386;0
6;1069464066;0
6;1100169644;0
6;991787625;2
6;1054638241;0
6;1076591140;0
6;1068874228;0
6;0111353723X;0
6;0100253478X;0
6;1124464247;0
6;988730588;2
6;988621037;0
6;994048513;0
6;1006540172;0
6;1079531521;0
6;1011924730;0
6;0110039186X;0
6;985940530;0
6;990563855;2
6;990951146;0
6;0100189328X;0
6;1001928393;0
6;1008208043;0
6;1017420238;0
6;1028627661;0
6;1028504705;0
6;1135517282;0
6;1082237280;0
6;1051980283;0
6;0106595350X;1
6;0106948430X;0
6;1117697452;1
6;986226041;0
6;098643633X;0
6;986530492;0
6;988445123;0
6;989081591;0
6;990411001;0
6;992135087;2
6;993845916;1
6;1006360050;0
6;1008739863;0
6;1017661790;0
6;1022977482;0
6;1077179383;1
6;1067999426;1
6;1070606200;0
6;1007147261;0
6;1049239911;1
6;1068361913;0
6;1097439534;0
6;1110027184;0
6;1057822957;0
